chr4	118107299	118125276	NM_001024588	0	-	118107299	118125276	0	7	91,134,119,169,123,155,187,	0,5246,6006,8825,11408,11612,17790,
chr4	118377245	118427800	NM_001038645	0	-	118377553	118427766	0	8	352,1097,114,34,115,125,81,79,	0,5367,8134,8366,8537,27412,32641,50476,
chr4	119793992	119794074	NR_128417	0	+	119794074	119794074	0	1	82,	0,
chr4	122827017	122837669	NM_213785	0	+	122827136	122836850	0	9	219,112,191,179,160,102,9,14,831,	0,1233,5416,7425,8340,9696,9798,9807,9821,
chr4	122849104	122929440	NM_001244133	0	-	122849329	122929372	0	23	303,57,105,120,94,62,78,64,64,92,92,98,70,70,143,57,124,98,70,89,99,37,178,	0,2262,6241,13529,14133,14857,15022,20617,20809,20961,22901,23111,23298,26276,29223,31198,33626,34100,35489,43450,47828,54779,80158,
chr4	123394770	123408460	NM_001243674	0	+	123394782	123408255	0	7	84,1640,139,96,165,110,299,	0,1026,4895,8417,9786,11360,13391,
chr4	124009824	124027445	NM_001243695	0	+	124009990	124027372	0	4	346,98,184,292,	0,6422,14185,17329,
chr4	124359785	124367612	NM_001114284	0	-	124359852	124367568	0	8	167,89,178,203,135,116,70,47,	0,719,1535,3823,5275,6409,6615,7780,
chr4	127426403	127442130	NM_001128473	0	+	127428694	127441097	0	11	159,200,128,110,194,243,281,213,103,194,1150,	0,2281,5183,6993,7958,8762,10110,11273,12232,12566,14577,
chr4	128894297	128907989	NM_001112686	0	-	128894904	128907458	0	5	616,156,97,239,128,	0,5102,5655,12925,13564,
chr4	129258942	129287726	NM_001085443	0	+	129258953	129287012	0	5	86,168,64,50,846,	0,8886,23851,26202,27938,
chr4	130298108	130342814	NM_001243449	0	+	130298279	130342652	0	10	833,66,107,86,104,69,81,78,123,172,	0,1970,2122,2314,8330,23954,25546,27032,40991,44534,
chr4	130645426	130653310	NM_001103213	0	+	130645441	130653193	0	3	72,289,473,	0,4890,7411,
chr5	33525757	33555558	NM_001195331	0	+	33525763	33548589	0	10	66,210,104,146,174,505,116,154,190,428,	0,7665,9565,13718,14769,15651,18892,19915,22645,29373,
chr5	12580292	12605722	NM_001122986	0	+	12580369	12605596	0	12	170,79,68,100,157,157,160,176,189,111,120,234,	0,4897,6096,7820,11878,14107,15304,16615,17579,18614,20671,25196,
chr5	52413502	52737771	NM_213736	0	-	52413636	52737769	0	18	376,55,192,156,204,200,114,112,138,155,86,220,125,155,258,51,357,140,	0,9747,9814,12410,13497,15568,15911,23570,30447,32283,35737,39196,50955,57355,59515,130451,323742,324129,
chr5	68144203	68167637	NM_001123182	0	-	68144519	68160487	0	13	378,201,75,146,197,76,119,68,94,102,99,127,181,	0,1260,1960,3555,3855,10602,11792,13507,13737,14197,16203,16634,23253,
chr5	81781260	81848033	NM_214256	0	+	81781268	81847873	0	3	159,182,220,	0,49514,66553,
chr5	6677751	6690311	NM_001159305	0	+	6677807	6689448	0	6	113,80,93,80,92,1004,	0,668,4285,6786,9018,11556,
chr5	6929370	6951801	NM_001243397	0	+	6929559	6951579	0	6	277,22,70,110,123,316,	0,13747,15769,18301,20070,22115,
chr5	11264469	11277631	NM_001243705	0	+	11265442	11276906	0	4	189,263,124,839,	0,973,4171,12323,
chr5	14021130	14031196	NM_001244631	0	+	14021320	14030039	0	3	646,632,1847,	0,7587,8219,
chr5	16074442	16177042	NM_001114676	0	-	16075788	16144910	0	11	2355,134,110,58,108,149,85,453,46,142,77,	0,4779,13638,15858,20605,25577,27554,41429,53542,70349,102523,
chr5	22406363	22421415	NM_001252101	0	-	22407545	22417853	0	22	1372,129,66,93,111,64,147,137,95,207,93,123,88,189,132,149,53,139,84,139,137,91,	0,1460,1694,2795,3081,3302,3574,4064,4291,5573,6085,6771,7011,7710,8009,8942,9264,9442,10437,10821,11374,14961,
chr5	22406363	22421448	NM_001197306	0	-	22407545	22417853	0	22	1372,129,66,93,111,64,147,137,95,207,93,123,91,189,132,149,53,139,84,139,137,124,	0,1460,1694,2795,3081,3302,3574,4064,4291,5573,6085,6771,7011,7710,8009,8942,9264,9442,10437,10821,11374,14961,
chr5	29450441	29543913	NM_001315718	0	-	29451168	29543454	0	10	849,96,96,96,96,96,141,109,140,607,	0,4392,5008,7783,12701,25278,26267,37513,92247,92865,
chr5	29596333	29672700	NM_001315597	0	+	29596369	29670665	0	13	1558,38,67,68,80,146,102,103,179,82,106,79,2199,	0,41536,45423,47929,64265,64429,65601,65811,66579,71843,73660,73866,74168,
chr5	33725455	33849957	NM_001243209	0	+	33842218	33848798	0	10	148,96,43,104,95,92,187,159,164,2110,	0,60341,61798,98084,111616,116737,118355,119381,119897,122392,
chr5	34426784	34548968	NM_001243417	0	+	34471005	34548253	0	16	21,143,123,67,148,183,80,126,125,121,157,62,50,101,145,802,	0,44126,75289,86233,97621,98497,101208,104071,105893,106993,107209,110003,110152,112340,114490,121382,
chr5	35463533	35594448	NM_001315762	0	+	35463533	35594371	0	18	212,72,72,72,216,72,69,72,72,69,72,66,72,72,126,146,84,1165,	0,58267,74434,84742,102411,104491,108390,110575,114973,115194,115404,119037,120279,124146,125044,126444,128574,129750,
chr5	45166273	45525608	NM_001244526	0	-	45167083	45443122	0	13	921,114,177,69,93,108,78,105,204,161,79,42,144,	0,69156,97166,106826,106976,149877,176273,234815,235669,236782,274348,276819,359191,
chr5	45973699	46023003	NM_001244927	0	-	45974558	46022971	0	8	1129,70,110,140,61,168,47,144,	0,24939,27170,33634,42559,44696,45687,49160,
chr5	51862951	51915153	NM_001195511	0	+	51863208	51915075	0	16	375,182,192,183,145,118,121,107,60,79,114,127,96,164,81,300,	0,11078,15066,17189,21429,25929,26482,29648,30381,32434,33277,42508,47407,48374,49891,51902,
chr5	52140271	52201851	NM_001315607	0	-	52140623	52201851	0	14	548,118,65,185,166,196,165,237,99,147,122,133,142,84,	0,4153,8454,12886,15849,19100,21077,24540,27316,27619,28720,31300,34095,61496,
chr5	56061998	56116349	NM_001112685	0	+	56066119	56116003	0	4	144,214,126,452,	0,4113,43784,53899,
chr5	59493303	59523381	NM_001011509	0	+	59493303	59523381	0	4	78,139,181,172,	0,10113,11279,29906,
chr5	61996759	62025260	NM_001256364	0	+	61996976	62018885	0	6	317,84,161,95,109,713,	0,14258,16685,20643,22017,27788,
chr5	63300326	63334328	NM_213976	0	+	63300326	63331206	0	17	31,87,321,321,321,321,315,315,93,313,323,309,36,108,96,53,37,	0,1605,2802,5760,8697,9522,22690,23102,24192,24366,26344,27448,28115,28355,29840,30857,33965,
chr5	64517592	64655938	NM_001246221	0	+	64519187	64655813	0	52	78,55,165,103,209,122,217,123,112,47,137,139,101,196,216,241,95,161,104,139,135,147,141,114,157,159,136,1364,117,141,144,165,44,178,221,193,342,200,103,75,105,206,150,111,181,41,117,99,129,40,98,314,	0,1595,3181,15707,16073,18537,36084,38435,40003,41090,48600,49043,50156,54739,55634,60281,66486,68533,76809,77918,80509,82528,83164,83441,85299,86048,86882,89787,93173,93379,93803,96626,98427,98814,102413,103725,104107,106932,111284,111764,114201,115346,118496,123450,125678,126998,127520,131379,132419,134138,137433,138032,
chr5	65797375	65814563	NM_001195324	0	+	65797375	65814563	0	3	96,2313,156,	0,7335,17032,
chr5	65897524	65939340	NM_001243412	0	+	65898434	65939117	0	15	66,135,203,146,182,100,122,107,198,129,75,203,58,68,316,	0,792,3537,5343,10130,14244,14440,18561,19304,20610,24566,28999,39941,40831,41500,
chr5	65897524	65939340	NM_001243413	0	+	65901086	65939117	0	14	66,195,146,182,100,122,107,198,129,75,203,58,68,316,	0,3545,5343,10130,14244,14440,18561,19304,20610,24566,28999,39941,40831,41500,
chr5	66916980	66994751	NM_001077226	0	-	66916980	66994751	0	7	72,84,132,102,75,192,63,	0,1367,1797,2609,3735,4171,77708,
chr5	71800336	71945828	NM_001113437	0	+	71800336	71944105	0	52	154,86,110,89,135,135,132,120,140,80,107,130,125,113,145,70,69,126,171,259,189,119,70,218,251,149,94,187,182,230,128,219,202,89,188,155,147,192,147,101,191,161,171,101,195,194,73,185,153,209,72,1845,	0,422,5324,8035,11401,14692,17522,19845,20451,20684,22362,26454,29598,34512,44087,44367,44437,46441,46643,51950,57005,60499,61015,61581,64826,65338,68402,70345,72126,74338,74925,76876,81627,83480,88840,89901,92010,92307,95900,100901,104469,110600,121755,123159,126462,128289,129742,130096,139067,141039,142873,143647,
chr5	74503113	74672703	NM_001257275	0	-	74503530	74672370	0	39	507,105,92,134,95,95,130,201,171,174,168,177,162,291,165,108,120,165,165,211,127,130,167,96,118,137,182,146,105,142,147,106,41,125,84,260,163,362,424,	0,2173,17153,22073,22725,22909,23522,24387,28420,28828,35612,66748,68765,69944,70346,71505,72728,73812,74716,75021,76773,83156,83443,85051,87636,90214,90449,91825,105366,107122,109603,111713,116662,118039,118780,128733,147585,168217,169166,
chr5	78207239	78266477	NM_001097414	0	-	78208189	78242285	0	10	1210,117,152,172,121,185,131,148,84,36,	0,2717,2988,9853,12843,13345,21595,34900,37897,59202,
chr5	77636228	77769891	NR_045016	0	+	77769891	77769891	0	4	82,79,73,1029,	0,37366,39576,132634,
chr5	77645825	77769891	NR_045015	0	+	77769891	77769891	0	4	149,79,73,1029,	0,27769,29979,123037,
chr5	78498844	78525052	NM_001044550	0	+	78502012	78524661	0	23	22,93,74,78,190,166,45,109,96,93,126,65,64,150,71,88,153,165,62,112,100,106,536,	0,3160,10967,12322,13836,14235,15135,15574,15797,16130,16942,18440,18942,19740,20846,21280,21456,22066,23456,23743,25146,25325,25672,
chr5	79281583	79305568	NM_001244880	0	-	79282159	79304942	0	10	705,120,254,97,167,164,115,179,259,46,	0,1384,9921,14822,16057,16424,20795,21512,23108,23939,
chr5	80334512	80353446	NM_001144930	0	+	80336553	80351906	0	8	537,86,94,131,198,82,80,1573,	0,1961,8907,10849,14226,15600,16680,17361,
chr5	82292577	82325580	NM_001190286	0	-	82292646	82325419	0	7	114,93,59,178,143,68,292,	0,689,4622,9662,13822,17681,32711,
chr5	83607788	83652225	NM_001287412	0	-	83608154	83652198	0	11	605,114,147,100,44,21,33,134,153,366,136,	0,2666,12879,20060,20491,20536,20557,22600,24649,38081,44301,
chr5	85317648	85346528	NM_001348754	0	-	85319646	85346290	0	12	2284,89,111,96,120,98,159,127,96,19,113,287,	0,3260,4270,4782,4977,14231,19632,22990,28363,28460,28479,28593,
chr5	91748870	91756381	NM_001243339	0	+	91751487	91755708	0	3	219,892,828,	0,2596,6683,
chr5	95463778	96194012	NM_001001859	0	+	96180969	96191375	0	7	218,111,61,153,148,245,3533,	0,314598,391191,717185,723568,726456,726701,
chr5	30126	36005	NM_214033	0	-	30274	35959	0	13	161,28,73,29,23,331,51,88,284,207,44,20,47,	0,161,192,265,294,317,1139,1197,4071,4548,5763,5810,5832,
chr5	107102	110330	NM_213933	0	+	107657	110207	0	9	224,253,241,219,170,125,128,103,443,	0,520,957,1277,1567,2025,2241,2584,2785,
chr5	151637	155176	NM_001206360	0	+	151949	154973	0	11	536,109,114,134,96,59,82,109,104,82,278,	0,751,1138,1432,1833,2110,2256,2446,2697,3044,3261,
chr5	156176	163388	NM_001007191	0	+	156176	163288	0	18	141,140,178,102,138,78,108,85,196,186,106,117,165,135,153,114,93,184,	0,481,921,1366,1645,1861,2757,2939,3571,4103,4374,4565,5083,5320,5550,6240,6823,7028,
chr5	181055	200832	NM_001206362	0	+	181079	200819	0	2	133,171,	0,19606,
chr5	202136	203951	NM_001206381	0	-	202136	203951	0	1	1815,	0,
chr5	216065	217972	NM_001206375	0	+	216497	217922	0	7	16,137,204,105,122,141,131,	0,404,630,1090,1280,1493,1776,
chr5	220800	222678	NM_001206376	0	+	221840	222635	0	3	279,61,851,	0,446,1027,
chr5	220800	222678	NM_001206377	0	+	221840	222635	0	2	279,851,	0,1027,
chr5	222783	233491	NM_001206363	0	-	222901	233348	0	20	268,150,102,56,69,97,71,54,108,67,72,131,75,134,80,69,82,56,102,251,	0,333,576,757,893,1050,1218,1415,1566,1783,2075,2959,3448,3785,3997,4158,4300,4475,7594,10457,
chr5	233662	238266	NM_001206379	0	+	233662	237802	0	14	94,254,29,218,179,142,135,106,97,183,169,112,97,752,	0,593,993,1173,1471,2049,2358,2562,2737,2910,3226,3478,3662,3852,
chr5	249475	251547	NM_214102	0	-	249475	251517	0	10	109,113,50,68,110,68,163,81,81,36,	0,195,404,555,698,926,1114,1356,1622,2036,
chr5	254396	255478	NM_001206384	0	-	254396	255478	0	2	319,110,	0,972,
chr5	266514	284238	NM_001206370	0	+	266514	284163	0	41	13,86,138,150,111,106,133,109,114,78,114,129,99,205,113,150,69,162,266,173,74,196,128,179,137,208,197,138,78,182,180,102,186,127,131,231,108,212,88,132,174,	0,364,815,1092,1327,2065,2282,2507,2706,2923,3249,3432,3643,3829,4114,5196,5602,5747,5977,6332,6584,6732,7143,7871,8161,8404,8727,9166,11553,11891,12150,12760,12933,13200,13429,13655,16128,16329,17162,17323,17550,
chr5	285380	341527	NM_001206372	0	-	286032	319302	0	23	704,249,163,89,172,134,116,58,98,81,86,116,65,204,153,127,114,113,66,138,187,243,130,	0,784,1497,2149,2314,2777,2986,3215,3458,4156,4437,5369,7922,9189,16941,17814,19326,19709,21584,22687,28283,33695,56017,
chr5	429865	437962	NM_001025224	0	+	429865	437531	0	12	106,130,59,112,30,48,115,72,80,79,174,511,	0,173,2492,3293,3499,3725,4234,4595,4908,5067,5239,7586,
chr5	467545	480836	NM_001201431	0	-	467841	480779	0	10	449,163,186,151,281,131,181,204,208,417,	0,531,822,1770,4659,5287,6573,7656,12666,12874,
chr5	3302754	3321091	NM_001044526	0	-	3302754	3321091	0	7	248,448,203,18,120,161,208,	0,2610,7493,8938,8956,10326,18129,
chr5	4187911	4187993	NR_128444	0	+	4187993	4187993	0	1	82,	0,
chr5	4399875	4450496	NM_001204383	0	-	4399959	4435320	0	14	396,104,129,78,74,111,99,87,132,88,144,120,116,70,	0,1095,3839,4363,7847,12315,13891,17922,19925,24641,32753,35342,35912,50551,
chr5	4467230	4494164	NM_001204382	0	-	4467676	4494080	0	8	913,136,141,92,58,49,81,221,	0,2519,8633,9140,13573,15194,17392,26713,
chr5	4874342	4898466	NM_001244621	0	-	4874558	4896673	0	13	326,73,102,69,59,23,56,116,141,103,65,95,46,	0,813,7954,10162,10463,12728,15989,17473,18696,19489,20871,22252,24078,
chr5	5075621	5092515	NM_001146126	0	-	5076776	5092464	0	9	1273,105,133,213,61,210,66,233,238,	0,2077,3567,4519,7991,9260,12200,13391,16656,
chr5	5723189	5735097	NM_213753	0	-	5723410	5726432	0	4	410,139,211,39,	0,755,3061,11869,
chr5	6539020	6543643	NM_214394	0	+	6539085	6543570	0	9	254,172,153,161,177,142,188,142,252,	0,1236,2026,2273,2853,3200,3562,4123,4371,
chr5	6562073	6567321	NM_001185178	0	+	6562090	6566845	0	3	156,116,608,	0,3379,4640,
chr5	6580140	6587550	NM_001123222	0	+	6580140	6587550	0	10	16,136,172,178,95,162,198,125,18,135,	0,1164,1792,2429,2933,3753,5416,6708,6833,7275,
chr5	6891013	6900025	NM_001190226	0	+	6891132	6899076	0	3	122,121,1212,	0,7018,7800,
chr5	6896167	6900025	NM_001190227	0	+	6896302	6899076	0	3	138,121,1212,	0,1864,2646,
chr5	6903495	6929081	NM_001190185	0	-	6903711	6928420	0	14	410,114,101,130,162,169,187,184,255,139,113,15,73,23,	0,2339,8083,9546,11234,13277,15250,18411,19255,19755,22600,24852,24867,25563,
chr5	7014382	7071023	NM_213954	0	-	7014674	7070994	0	18	430,122,133,192,155,123,112,74,158,106,92,105,151,159,93,259,137,65,	0,877,1462,2000,3287,3574,4202,4963,5216,6904,8413,9310,10885,11262,15524,19992,26264,56576,
chr5	6964998	6975904	NM_001184895	0	+	6965330	6975493	0	8	419,118,77,92,100,76,116,534,	0,2780,4966,5165,5427,9183,9876,10372,
chr5	6977663	6980149	NM_001243420	0	-	6977771	6980026	0	3	271,123,299,	0,823,2187,
chr5	7736311	7738570	NM_001008684	0	-	7736311	7738570	0	2	980,82,	0,2177,
chr5	8027798	8045480	NM_001130733	0	-	8027798	8045462	0	13	87,177,90,91,148,70,91,47,172,80,45,204,171,	0,2118,2941,4059,5837,6123,6559,7744,8272,10496,11078,13463,17511,
chr5	8161125	8161187	NR_128450	0	-	8161187	8161187	0	1	62,	0,
chr5	8742969	8745036	NM_001123078	0	-	8743047	8744189	0	4	96,802,318,183,	0,96,994,1884,
chr5	8828583	8852776	NM_001244067	0	-	8829476	8852720	0	11	1101,163,223,145,112,114,139,87,154,137,89,	0,2548,3689,6174,8257,9036,10029,10644,11644,12168,24104,
chr5	8874272	8902190	NM_001244066	0	-	8874296	8902170	0	4	246,146,238,119,	0,4671,6133,27799,
chr5	8922696	8929768	NM_001244063	0	+	8922750	8929711	0	10	57,193,169,136,187,161,102,96,120,102,	0,1010,2554,3222,4613,5171,5732,6223,6639,6970,
chr5	9098685	9115965	NM_001097446	0	-	9098913	9115896	0	8	318,116,268,157,115,280,151,149,	0,637,1000,2195,10552,11071,14841,17131,
chr5	9236652	9248735	NM_001244667	0	+	9244817	9247871	0	5	81,46,208,84,1029,	0,7427,8026,9760,11054,
chr5	9236652	9248735	NM_001244668	0	+	9244817	9247871	0	4	81,208,84,1029,	0,8026,9760,11054,
chr5	9348233	9351327	NM_001128456	0	-	9348272	9351310	0	4	120,119,106,95,	0,1663,1867,2999,
chr5	9505204	9515723	NM_001244970	0	-	9506072	9515551	0	5	909,253,159,101,263,	0,1723,2899,5727,10256,
chr5	9891688	9900754	NM_001099933	0	+	9892323	9900523	0	4	35,518,269,935,	0,557,5485,8131,
chr5	9970012	9996065	NM_001244086	0	-	9970189	9995993	0	13	216,81,498,171,155,172,74,70,62,80,211,49,105,	0,1001,5407,6839,8019,10199,14865,15130,17617,22217,23708,25360,25948,
chr5	10149068	10152514	NM_001001867	0	-	10149116	10152451	0	4	195,172,80,72,	0,496,2011,3374,
chr5	10237771	10244555	NM_001142842	0	+	10237796	10244444	0	4	31,83,160,258,	0,4553,6197,6526,
chr5	10491201	10521583	NM_001144121	0	-	10491201	10521583	0	13	73,155,72,77,112,149,113,81,119,67,65,83,19,	0,1016,2111,2552,4270,10772,12701,13326,14683,16331,17529,20505,30363,
chr5	10587760	10589026	NM_001167628	0	+	10587760	10589026	0	1	1266,	0,
chr5	10601868	10606886	NM_001142830	0	+	10604633	10606716	0	3	72,259,718,	0,2759,4300,
chr5	10749512	10749610	NR_128504	0	-	10749610	10749610	0	1	98,	0,
chr5	10956013	10973300	NM_001190157	0	+	10956020	10973105	0	4	68,133,110,224,	0,1715,3120,17063,
chr5	11213311	11229158	NM_001244723	0	+	11216952	11229024	0	15	475,133,46,137,86,73,113,133,148,131,86,130,143,284,148,	0,3631,4023,4925,6356,7248,8261,9166,9739,10561,11355,11531,14631,14963,15699,
chr5	11233898	11251074	NM_001244741	0	+	11234558	11251074	0	8	1202,252,264,167,166,242,171,260,	0,3485,3886,5544,8845,10492,12289,16916,
chr5	11809149	11899874	NM_001244837	0	+	11809388	11899750	0	13	266,225,147,54,93,61,54,93,145,40,89,73,169,	0,33007,52821,56209,66799,69718,73388,73555,74744,78593,88289,88815,90556,
chr5	12028517	12028611	NR_128471	0	+	12028611	12028611	0	1	94,	0,
chr5	12505941	12525933	NM_001171751	0	-	12505942	12525927	0	9	391,38,177,108,84,142,228,295,128,	0,1375,1737,3703,5663,8018,9709,16070,19864,
chr5	14976191	14978353	NM_001160426	0	-	14976191	14978353	0	4	162,125,111,148,	0,718,1074,2014,
chr5	14997380	15002443	NM_001287016	0	-	14998118	15002303	0	4	1197,374,263,214,	0,2365,4461,4849,
chr5	15033628	15049619	NM_001001642	0	-	15033686	15049579	0	12	163,147,38,166,127,55,46,59,82,110,49,49,	0,297,711,905,1179,1579,1740,1926,2081,2367,11459,15942,
chr5	15150228	15153616	NM_001044544	0	-	15150409	15153518	0	4	1162,149,223,101,	0,1423,1721,3287,
chr5	15186062	15190211	NM_001315710	0	-	15186267	15190078	0	5	862,308,149,223,136,	0,878,1444,1742,4013,
chr5	15674027	15691000	NM_001005348	0	+	15682851	15690895	0	10	85,88,109,121,49,98,80,101,76,129,	0,8792,9544,12179,13620,13772,14056,14646,15437,16844,
chr5	15863485	15868565	NM_001128476	0	+	15863487	15868562	0	4	362,165,81,213,	0,3659,4127,4867,
chr5	15876526	15879608	NM_001110424	0	+	15876527	15879530	0	4	364,165,84,264,	0,1461,1948,2818,
chr5	15888285	15890805	NM_001128467	0	+	15888285	15890802	0	4	393,159,81,216,	0,1177,1594,2304,
chr5	15992777	16005778	NM_001244613	0	+	15992806	16004054	0	13	206,188,43,123,123,117,102,162,98,136,123,102,1778,	0,858,1294,1433,2036,3242,4652,5045,5287,7543,9817,10989,11223,
chr5	16008243	16014427	NM_001190240	0	+	16008489	16013872	0	8	287,178,141,139,113,234,107,652,	0,777,1786,2527,2971,3758,4479,5532,
chr5	17314321	17347751	NM_001195322	0	+	17314321	17347751	0	9	91,240,249,231,168,157,125,131,126,	0,17457,18461,21502,24518,25678,27063,30735,33304,
chr5	17914910	17924004	NM_001243814	0	-	17915898	17923942	0	9	1194,35,221,126,165,96,61,215,533,	0,1720,2215,4119,5766,6410,7228,7725,8561,
chr5	17984315	17992092	NM_001098583	0	-	17984473	17992081	0	10	550,34,222,126,165,96,61,215,555,65,	0,647,2081,3034,3449,4498,5256,5668,7157,7712,
chr5	18172422	18180277	NM_001159615	0	-	18172599	18180215	0	9	362,59,221,126,165,96,61,209,410,	0,651,853,1650,2033,2785,3487,4501,7445,
chr5	18321017	18338662	NM_001245003	0	-	18322207	18338584	0	11	1325,173,120,58,150,186,136,125,76,147,101,	0,1658,1921,2654,3139,9878,11472,11888,12458,15713,17544,
chr5	18353290	18357220	NM_001100190	0	+	18353451	18357024	0	4	489,140,120,319,	0,2414,2712,3611,
chr5	18642822	18648851	NM_001205327	0	+	18642956	18648755	0	10	186,183,78,131,225,123,171,148,137,351,	0,498,1370,1604,1850,3420,3687,4040,4670,5678,
chr5	18660813	18665926	NM_001244510	0	+	18661523	18665327	0	4	221,39,353,641,	0,690,1313,4472,
chr5	18660813	18665926	NM_001244511	0	+	18661523	18665317	0	4	221,39,429,641,	0,690,1313,4472,
chr5	18674193	18699313	NM_001244512	0	+	18676627	18698895	0	14	66,145,24,33,117,132,129,87,93,42,73,56,170,455,	0,2358,3330,3445,3872,8436,9524,10742,12654,13850,15084,16629,18426,24665,
chr5	19204441	19204548	NR_049171	0	+	19204548	19204548	0	1	107,	0,
chr5	19246762	19246850	NR_038610	0	+	19246850	19246850	0	1	88,	0,
chr5	19344434	19350326	NR_131172	0	+	19350326	19350326	0	2	541,289,	0,5603,
chr5	19485176	19488587	NM_001077218	0	+	19485176	19488587	0	9	15,117,147,211,93,93,75,156,56,	0,560,970,1247,1549,1727,1929,2950,3355,
chr5	19494672	19497747	NM_001185152	0	-	19494946	19497281	0	3	1282,169,227,	0,2495,2848,
chr5	19530989	19531069	NR_035387	0	+	19531069	19531069	0	1	80,	0,
chr5	19552827	19554514	NM_001258301	0	-	19553040	19554231	0	1	1687,	0,
chr5	21191387	21199024	NM_001244310	0	+	21191387	21198830	0	3	436,398,575,	0,6175,7062,
chr5	21331649	21355531	NM_214032	0	+	21337420	21355250	0	24	191,154,74,133,75,50,75,120,115,89,120,99,84,74,75,86,90,161,65,91,199,121,61,365,	0,5681,6265,6675,7060,7592,8005,8275,8507,9198,9417,9731,10002,10299,10510,11250,11427,21220,21621,21922,22564,22873,23184,23517,
chr5	21264437	21273235	NM_001185066	0	-	21265664	21272646	0	8	1438,103,161,120,107,756,712,129,	0,1950,2136,2906,3240,6797,7553,8669,
chr5	21431655	21433691	NM_001097481	0	+	21431679	21433621	0	4	27,178,131,106,	0,287,1564,1930,
chr5	21365829	21372003	NM_001285465	0	+	21365967	21371047	0	7	254,78,121,171,102,204,1061,	0,970,1159,2523,3385,4632,5113,
chr5	21395298	21399716	NM_001244498	0	+	21396801	21399220	0	4	28,60,178,1906,	0,1493,2102,2512,
chr5	21559324	21562418	NM_001163997	0	+	21559355	21561536	0	7	34,28,144,174,78,46,166,	0,297,1187,1530,1797,2183,2928,
chr5	21733029	21748960	NM_213889	0	-	21735002	21746740	0	24	2119,347,58,183,137,95,53,136,99,84,48,94,21,60,93,159,149,86,76,90,96,154,144,67,	0,2383,4087,4363,4724,5820,6062,6242,6480,6724,6901,7226,7822,8250,8521,8722,10828,11140,11649,11816,12081,12504,13580,15864,
chr5	21732415	21733981	NM_001130236	0	+	21732415	21733981	0	4	171,102,147,162,	0,387,1157,1404,
chr5	21671200	21700563	NM_214276	0	-	21671236	21700557	0	11	201,210,102,130,200,189,132,66,108,51,48,	0,523,1079,1283,2245,10805,11228,11901,12853,13845,29315,
chr5	21707833	21711292	NM_001185068	0	-	21707970	21710147	0	6	181,97,204,116,113,521,	0,662,916,1966,2226,2938,
chr5	21759669	21760753	NM_001003925	0	-	21759748	21760513	0	2	864,78,	0,1006,
chr5	22064250	22089441	NM_001243669	0	-	22064362	22089361	0	13	132,99,89,70,142,92,110,59,137,74,107,158,183,	0,3093,7961,9322,13932,14235,14808,16785,17504,19667,19812,24137,25008,
chr5	22251750	22257746	NM_001243866	0	-	22252401	22257745	0	5	869,164,102,156,314,	0,1398,3007,3109,5682,
chr5	22324929	22332815	NM_001007196	0	-	22327559	22332158	0	7	283,75,54,30,109,119,93,	0,2629,3073,3607,4382,7115,7793,
chr5	22540481	22542661	NM_001205377	0	-	22541157	22542641	0	4	733,61,89,77,	0,850,1676,2103,
chr5	22736707	22747420	NM_001256593	0	+	22739947	22747223	0	12	28,127,93,196,145,90,138,150,165,231,268,1942,	0,3213,3571,3924,4356,4824,5005,5455,6481,7125,8089,8771,
chr5	22785581	22787017	NM_001144845	0	-	22785661	22786267	0	3	449,155,11,	0,551,1425,
chr5	23053890	23058470	NM_213995	0	-	23054639	23058435	0	9	863,197,79,173,173,201,203,191,218,	0,1174,1657,1940,2306,2562,2844,3541,4362,
chr5	23039205	23041959	NM_001123097	0	-	23039448	23041428	0	8	336,136,51,110,168,136,237,67,	0,575,851,1150,1425,1710,2005,2687,
chr5	23111365	23132811	NM_001244547	0	-	23111692	23132310	0	8	453,186,93,57,102,39,149,565,	0,660,988,3282,3991,4500,6766,20881,
chr5	23112743	23112827	NR_049165	0	-	23112827	23112827	0	1	84,	0,
chr5	27252801	27252886	NR_038501	0	+	27252886	27252886	0	1	85,	0,
chr5	28883289	28929264	NM_001105292	0	+	28883289	28929264	0	20	87,141,130,182,161,111,180,197,59,92,102,79,122,77,40,102,97,107,72,52,	0,4692,8092,11440,16480,20637,24397,26628,27853,28446,33257,34163,40301,40521,41199,41751,41990,42775,43109,45923,
chr5	31452346	31452427	NR_128493	0	-	31452427	31452427	0	1	81,	0,
chr5	32477905	32482670	NM_213948	0	-	32478097	32482646	0	4	327,183,69,138,	0,3134,3412,4627,
chr5	33105717	33135592	NM_001105303	0	+	33106810	33135549	0	11	356,85,75,134,50,68,97,161,156,78,619,	0,1089,4363,6649,9721,13348,13547,19024,24240,26732,29256,
chr5	33612592	33618953	NM_214392	0	+	33612656	33618194	0	4	200,159,79,826,	0,2351,4473,5535,
chr5	33858536	33873596	NM_001170520	0	+	33858638	33873332	0	17	105,75,66,112,77,113,203,101,128,104,118,1,129,104,100,142,295,	0,817,1023,2164,2878,3074,3890,5536,5840,7311,10472,10590,10928,11385,11758,12675,14765,
chr5	39329627	39363651	NM_001244316	0	-	39331933	39355001	0	16	1583,73,51,30,123,20,146,140,72,129,81,142,103,86,37,98,	0,2269,3825,4388,5117,6967,7077,7664,9177,10257,11198,11871,18881,20388,25357,33926,
